time,FSR force,trigger_t_gripper,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot Initial Pos
1669981892.851733,0,12.29411792755127,33,95,False,False,0.4626132857185406,0.0,True
1669981892.896778,0,12.223529815673828,33,96,False,False,0.4626132857185406,0.0,True
1669981892.945922,0,12.223529815673828,33,96,False,False,0.4626132857185406,0.0,True
1669981892.991058,0,12.15294075012207,33,97,False,False,0.4626132857185406,0.0,True
1669981893.040019,0,12.15294075012207,33,97,False,False,0.4626132857185406,0.0,True
1669981893.089109,0,12.15294075012207,33,97,False,False,0.4626132857185406,0.0,True
1669981893.134332,0,12.15294075012207,33,97,False,False,0.4626132857185406,0.0,True
1669981893.183395,0,12.15294075012207,33,97,False,False,0.4626132857185406,0.0,True
1669981893.228535,0,12.15294075012207,34,97,False,False,0.4626132857185406,0.0,True
1669981893.277602,0,12.082352638244629,33,98,False,False,0.4626132857185406,0.0,True
1669981893.3228,0,12.082352638244629,33,98,False,False,0.4626132857185406,0.0,True
1669981893.371888,0,12.011764526367188,34,99,False,False,0.4626132857185406,0.0,True
1669981893.420897,0,12.011764526367188,33,99,False,False,0.4626132857185406,0.0,True
1669981893.466147,0,12.011764526367188,34,99,False,False,0.4626132857185406,0.0,True
1669981893.515197,0,12.011764526367188,33,99,False,False,0.4626132857185406,0.0,True
1669981893.560115,0,12.011764526367188,33,99,False,False,0.4626132857185406,0.0,True
1669981893.609664,0,12.011764526367188,33,99,False,False,0.4626132857185406,0.0,True
1669981893.65442,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981893.703702,0,12.011764526367188,33,99,False,False,0.4626132857185406,0.0,True
1669981893.75265,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981893.797854,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981893.84699,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981893.891977,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981893.941352,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981893.986261,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981894.035512,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981894.084353,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981894.129679,0,11.941176414489746,33,100,False,False,11.940386772155762,-0.14442001283168793,True
1669981894.178689,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981894.223883,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981894.272933,0,11.941176414489746,33,100,False,False,0.4626132857185406,0.0,True
1669981894.317981,0,11.870588302612305,33,101,False,False,0.4626132857185406,0.0,True
1669981894.367148,0,11.870588302612305,33,101,False,False,0.4626132857185406,0.0,True
1669981894.416217,0,11.517646789550781,33,106,False,False,0.4626132857185406,0.0,True
1669981894.461153,0,11.44705867767334,33,107,False,False,0.4626132857185406,0.0,True
1669981894.510385,530,11.376470565795898,33,108,False,False,0.4626132857185406,0.0,True
1669981894.555699,568,11.235294342041016,34,110,False,False,0.4626132857185406,0.0,True
1669981894.60488,756,11.094118118286133,33,112,False,False,0.4626132857185406,0.0,True
1669981894.653635,846,10.952940940856934,34,114,False,False,0.4626132857185406,0.0,True
1669981894.698825,867,10.74117660522461,33,117,False,False,0.4626132857185406,0.0,True
1669981894.748225,878,10.529411315917969,34,120,False,False,0.4626132857185406,0.0,True
1669981894.797254,886,10.529411315917969,33,120,False,False,0.4626132857185406,0.0,True
1669981894.842425,903,10.458823204040527,34,121,False,False,0.4626132857185406,0.0,True
1669981894.891695,910,10.458823204040527,33,121,False,False,0.4626132857185406,0.0,True
1669981894.94058,927,10.388235092163086,34,122,False,False,0.4626132857185406,0.0,True
1669981894.985594,932,10.388235092163086,33,122,False,False,0.4626132857185406,0.0,True
1669981895.044499,933,10.388235092163086,34,122,False,False,0.4626132857185406,0.0,True
1669981895.083856,935,10.388235092163086,34,122,False,False,0.4626132857185406,0.0,True
1669981895.133143,936,10.388235092163086,34,122,False,False,0.4626132857185406,0.0,True
1669981895.178198,937,10.388235092163086,34,122,False,False,0.4626132857185406,0.0,True
1669981895.227484,937,10.388235092163086,34,122,False,False,0.4626132857185406,0.0,True
1669981895.276351,937,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,True
1669981895.321548,938,10.388235092163086,34,122,False,False,0.4626132857185406,0.0,True
1669981895.370575,938,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,True
1669981895.419639,939,10.388235092163086,34,122,False,False,0.4626132857185406,0.0,True
1669981895.464827,939,10.317646980285645,34,123,True,False,0.4626132857185406,0.0,False
1669981895.513925,939,10.317646980285645,34,123,True,False,0.4626132857185406,0.0,False
1669981895.563042,937,10.317646980285645,34,123,True,False,0.4626132857185406,0.0,False
1669981895.608059,939,10.317646980285645,34,123,True,False,0.4626132857185406,0.0,False
1669981895.657348,939,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981895.706484,939,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981895.751349,940,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981895.800764,939,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981895.849958,939,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981895.894796,940,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981895.943921,939,10.317646980285645,34,123,False,False,10.32803726196289,5.877471754111438e-39,False
1669981895.993142,939,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981896.038117,940,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981896.087495,939,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981896.136515,934,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.185684,832,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.230751,887,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.280076,934,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.329003,940,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981896.37408,913,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.423164,748,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981896.472423,747,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981896.517389,734,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.566515,762,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981896.611532,776,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.660958,780,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981896.710038,785,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981896.755055,794,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.80419,795,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981896.853282,792,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.898224,792,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981896.947342,786,10.317646980285645,34,123,False,False,10.320775985717773,5.877471754111438e-39,False
1669981896.996648,782,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.041835,764,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981897.091027,789,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.139859,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981897.184917,803,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.234213,803,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.283277,804,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981897.328519,804,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.377521,807,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.426552,807,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.471631,807,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.520997,807,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981897.575585,807,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981897.61499,806,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.664144,806,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.713463,805,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.758411,806,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981897.80768,805,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.856619,803,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.901904,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981897.950978,802,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981898.000175,802,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.045077,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.094424,801,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981898.143387,800,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981898.188824,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.237761,800,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.286885,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.331896,801,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981898.380938,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.430087,802,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.475195,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.524361,801,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981898.573495,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.618484,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.667741,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.716832,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.761864,801,10.317646980285645,33,123,False,False,0.4626195558650111,0.0,False
1669981898.811063,800,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.86027,800,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.909335,799,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981898.954451,800,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981899.003463,800,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981899.052607,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981899.097825,801,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.146958,799,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981899.196108,800,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981899.24111,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.290384,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.339522,801,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981899.384506,801,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.433665,801,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.482801,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.52788,803,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981899.577028,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.626036,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.671247,803,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981899.720583,803,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981899.769358,799,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.814425,799,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.863759,800,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.912893,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981899.957754,794,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.00727,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.056187,801,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.110996,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.150423,783,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.199577,802,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981900.244602,801,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981900.293998,798,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.342896,799,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981900.38788,798,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.437129,799,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.486265,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.531522,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.580534,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.629676,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.678967,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.723894,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.772956,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.822107,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.867307,804,10.317646980285645,34,123,False,False,10.317767143249512,5.877471754111438e-39,False
1669981900.916319,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981900.965352,804,10.317646980285645,34,123,False,False,10.31826114654541,5.877471754111438e-39,False
1669981901.010624,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.059863,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.108801,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981901.153833,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.203058,808,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.25224,806,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981901.297212,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.346394,804,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981901.395378,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.440943,804,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981901.489588,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.538807,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.583902,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.633161,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.682222,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.72735,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.776379,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.825697,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.87071,805,10.317646980285645,34,123,False,False,10.31758975982666,5.877471754111438e-39,False
1669981901.919949,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981901.968856,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.01404,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981902.063336,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.112282,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.157405,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.206673,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981902.255628,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.300766,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.349952,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.398919,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.443949,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.493094,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.54237,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.587343,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.64635,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.685644,803,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981902.734889,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.78008,803,10.317646980285645,34,123,False,False,10.320785522460938,5.877471754111438e-39,False
1669981902.829178,801,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981902.878046,803,10.317646980285645,34,123,False,False,10.322535514831543,5.877471754111438e-39,False
1669981902.923356,802,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981902.972445,803,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981903.021439,802,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.066602,803,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981903.115744,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.16494,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.209882,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981903.259169,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.308202,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981903.353169,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981903.402469,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.451651,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.496763,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.54598,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981903.595054,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.640189,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.689252,807,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981903.738466,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.783623,806,10.317646980285645,34,123,False,False,10.316502571105957,5.877471754111438e-39,False
1669981903.832686,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.881851,807,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.926739,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981903.975732,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.025157,806,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981904.070039,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.119436,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.168421,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981904.21331,803,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981904.262692,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.311691,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.356963,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.406169,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.455214,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.500161,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.549482,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.598468,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.643629,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.692697,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.741703,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.78684,804,10.317646980285645,34,123,False,False,10.318061828613281,5.877471754111438e-39,False
1669981904.83603,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981904.885196,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.930284,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981904.979468,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.028494,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.073666,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.122955,804,10.317646980285645,34,123,False,False,0.4626195558650111,0.0,False
1669981905.177394,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.220923,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.266077,804,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981905.315261,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.364469,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.409508,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.4584,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.507557,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.552871,804,10.317646980285645,34,123,False,True,0.4626132857185406,0.0,False
1669981905.601947,804,10.317646980285645,34,123,False,True,0.4626132857185406,0.0,False
1669981905.651139,805,10.317646980285645,34,123,False,True,0.4626132857185406,0.0,False
1669981905.696053,804,10.317646980285645,34,123,False,True,0.4626132857185406,0.0,False
1669981905.745373,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981905.794316,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.839601,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.888769,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.937852,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981905.982945,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.031923,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.080998,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.126176,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.175144,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.22446,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.269689,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.318826,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.367867,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.413028,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.46208,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.511246,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.556277,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.605297,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.654524,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981906.699606,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.748976,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.797926,805,10.317646980285645,34,123,False,False,10.317928314208984,5.877471754111438e-39,False
1669981906.842973,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981906.892101,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.941385,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981906.986307,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.035527,804,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981907.084646,804,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981907.129681,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981907.17899,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.22798,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.273014,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.322174,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.371252,804,10.317646980285645,34,123,False,True,0.4626132857185406,0.0,False
1669981907.416529,805,10.317646980285645,34,123,False,True,0.4626132857185406,0.0,False
1669981907.465489,805,10.317646980285645,33,123,False,True,0.4626132857185406,0.0,False
1669981907.5147,805,10.317646980285645,33,123,False,True,0.4626132857185406,0.0,False
1669981907.559853,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.608851,807,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.657923,805,10.317646980285645,33,123,False,False,0.4626132857185406,0.0,False
1669981907.713114,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.752335,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.801435,805,10.317646980285645,34,123,False,False,10.320636749267578,5.877471754111438e-39,False
1669981907.850489,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.895696,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.944714,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981907.993972,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.038895,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.088237,807,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.137129,807,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.182281,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.231573,807,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.280573,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.325543,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.374815,807,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.423752,807,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.468966,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.518236,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.567483,807,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.612467,806,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.661577,803,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.710671,804,10.317646980285645,34,123,False,False,10.307785034179688,-0.995868444442749,False
1669981908.755692,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.804863,804,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.854034,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
1669981908.903208,805,10.317646980285645,34,123,False,False,0.4626132857185406,0.0,False
